state_id,shells,winding,symmetry,freq_law,amp_law,phase_law,amplitudes,phases,frequencies,n_shells,energy_law,energy,closure_defect,spectral_variance,torsion_penalty,boundary_penalty,stability_score
S00141,"2,3,4,5",1,baryon,linear,closure_weight,exact_closure,"0.90716106,0.37377091,0.17325235,0.08566067","0.00000000,0.00000000,0.00000000,0.00000000","2.00000000,3.00000000,4.00000000,5.00000000",4,phi_growing_2,2.895468392029e+01,0.000000000000e+00,3.686795977932e-15,4.930380657631e-32,0.000000000000e+00,1.843397988966e-15
S00142,"2,3,4,5",1,baryon,linear,closure_weight,torsional_offset,"0.90716106,0.37377091,0.17325235,0.08566067","0.00000000,0.00000000,0.00000000,0.00000000","2.00000000,3.00000000,4.00000000,5.00000000",4,structural_k,3.495893591895e+04,0.000000000000e+00,3.686795977932e-15,4.930380657631e-32,0.000000000000e+00,1.843397988966e-15
S00142,"2,3,4,5",1,baryon,linear,closure_weight,torsional_offset,"0.90716106,0.37377091,0.17325235,0.08566067","0.00000000,0.00000000,0.00000000,0.00000000","2.00000000,3.00000000,4.00000000,5.00000000",4,optimal_k,4.509924279181e+04,0.000000000000e+00,3.686795977932e-15,4.930380657631e-32,0.000000000000e+00,1.843397988966e-15
S00142,"2,3,4,5",1,baryon,linear,closure_weight,torsional_offset,"0.90716106,0.37377091,0.17325235,0.08566067","0.00000000,0.00000000,0.00000000,0.00000000","2.00000000,3.00000000,4.00000000,5.00000000",4,phi_growing_2,2.895468392029e+01,0.000000000000e+00,3.686795977932e-15,4.930380657631e-32,0.000000000000e+00,1.843397988966e-15
S00143,"2,3,4,5",1,baryon,linear,closure_weight,winding_parity,"0.90716106,0.37377091,0.17325235,0.08566067","0.00000000,0.52359878,0.00000000,0.52359878","2.00000000,3.00000000,4.00000000,5.00000000",4,structural_k,3.495893591895e+04,2.102097934453e-03,3.686795977932e-15,9.979577456215e-04,0.000000000000e+00,2.401485258141e-03
S00143,"2,3,4,5",1,baryon,linear,closure_weight,winding_parity,"0.90716106,0.37377091,0.17325235,0.08566067","0.00000000,0.52359878,0.00000000,0.52359878","2.00000000,3.00000000,4.00000000,5.00000000",4,optimal_k,4.509924279181e+04,2.102097934453e-03,3.686795977932e-15,9.979577456215e-04,0.000000000000e+00,2.401485258141e-03
S00143,"2,3,4,5",1,baryon,linear,closure_weight,winding_parity,"0.90716106,0.37377091,0.17325235,0.08566067","0.00000000,0.52359878,0.00000000,0.52359878","2.00000000,3.00000000,4.00000000,5.00000000",4,phi_growing_2,2.895468392029e+01,2.102097934453e-03,3.686795977932e-15,9.979577456215e-04,0.000000000000e+00,2.401485258141e-03
S00144,"2,3,4,5",1,baryon,phi_scaled,uniform,exact_closure,"0.25000000,0.25000000,0.25000000,0.25000000","0.00000000,0.00000000,0.00000000,0.00000000","2.61803399,4.23606798,6.85410197,11.09016994",4,structural_k,5.366289087675e+05,0.000000000000e+00,1.284256004212e+02,1.232595164408e-32,0.000000000000e+00,6.421280021059e+01
S00144,"2,3,4,5",1,baryon,phi_scaled,uniform,exact_closure,"0.25000000,0.25000000,0.25000000,0.25000000","0.00000000,0.00000000,0.00000000,0.00000000","2.61803399,4.23606798,6.85410197,11.09016994",4,optimal_k,7.009537414867e+05,0.000000000000e+00,1.284256004212e+02,1.232595164408e-32,0.000000000000e+00,6.421280021059e+01
S00144,"2,3,4,5",1,baryon,phi_scaled,uniform,exact_closure,"0.25000000,0.25000000,0.25000000,0.25000000","0.00000000,0.00000000,0.00000000,0.00000000","2.61803399,4.23606798,6.85410197,11.09016994",4,phi_growing_2,1.112471909258e+02,0.000000000000e+00,1.284256004212e+02,1.232595164408e-32,0.000000000000e+00,6.421280021059e+01
S00145,"2,3,4,5",1,baryon,phi_scaled,uniform,torsional_offset,"0.25000000,0.25000000,0.25000000,0.25000000","0.00000000,0.00000000,0.00000000,0.00000000","2.61803399,4.23606798,6.85410197,11.09016994",4,structural_k,5.366289087675e+05,0.000000000000e+00,1.284256004212e+02,1.232595164408e-32,0.000000000000e+00,6.421280021059e+01
S00145,"2,3,4,5",1,baryon,phi_scaled,uniform,torsional_offset,"0.25000000,0.25000000,0.25000000,0.25000000","0.00000000,0.00000000,0.00000000,0.00000000","2.61803399,4.23606798,6.85410197,11.09016994",4,optimal_k,7.009537414867e+05,0.000000000000e+00,1.284256004212e+02,1.232595164408e-32,0.000000000000e+00,6.421280021059e+01
S00145,"2,3,4,5",1,baryon,phi_scaled,uniform,torsional_offset,"0.25000000,0.25000000,0.25000000,0.25000000","0.00000000,0.00000000,0.00000000,0.00000000","2.61803399,4.23606798,6.85410197,11.09016994",4,phi_growing_2,1.112471909258e+02,0.000000000000e+00,1.284256004212e+02,1.232595164408e-32,0.000000000000e+00,6.421280021059e+01
S00146,"2,3,4,5",1,baryon,phi_scaled,uniform,winding_parity,"0.25000000,0.25000000,0.25000000,0.25000000","0.00000000,0.52359878,0.00000000,0.52359878","2.61803399,4.23606798,6.85410197,11.09016994",4,structural_k,5.366289087675e+05,1.069430607632e-03,1.284256004212e+02,2.046949718638e-02,0.000000000000e+00,6.422001049035e+01
S00146,"2,3,4,5",1,baryon,phi_scaled,uniform,winding_parity,"0.25000000,0.25000000,0.25000000,0.25000000","0.00000000,0.52359878,0.00000000,0.52359878","2.61803399,4.23606798,6.85410197,11.09016994",4,optimal_k,7.009537414867e+05,1.069430607632e-03,1.284256004212e+02,2.046949718638e-02,0.000000000000e+00,6.422001049035e+01
S00146,"2,3,4,5",1,baryon,phi_scaled,uniform,winding_parity,"0.25000000,0.25000000,0.25000000,0.25000000","0.00000000,0.52359878,0.00000000,0.52359878","2.61803399,4.23606798,6.85410197,11.09016994",4,phi_growing_2,1.112471909258e+02,1.069430607632e-03,1.284256004212e+02,2.046949718638e-02,0.000000000000e+00,6.422001049035e+01
S00147,"2,3,4,5",1,baryon,phi_scaled,phi_decaying,exact_closure,"0.79465447,0.49112347,0.30353100,0.18759247","0.00000000,0.00000000,0.00000000,0.00000000","2.61803399,4.23606798,6.85410197,11.09016994",4,structural_k,3.248031325772e+05,0.000000000000e+00,4.439554741168e+01,4.930380657631e-32,0.000000000000e+00,2.219777370584e+01
S00147,"2,3,4,5",1,baryon,phi_scaled,phi_decaying,exact_closure,"0.79465447,0.49112347,0.30353100,0.18759247","0.00000000,0.00000000,0.00000000,0.00000000","2.61803399,4.23606798,6.85410197,11.09016994",4,optimal_k,4.225416953217e+05,0.000000000000e+00,4.439554741168e+01,4.930380657631e-32,0.000000000000e+00,2.219777370584e+01
S00147,"2,3,4,5",1,baryon,phi_scaled,phi_decaying,exact_closure,"0.79465447,0.49112347,0.30353100,0.18759247","0.00000000,0.00000000,0.00000000,0.00000000","2.61803399,4.23606798,6.85410197,11.09016994",4,phi_growing_2,1.073322959242e+02,0.000000000000e+00,4.439554741168e+01,4.930380657631e-32,0.000000000000e+00,2.219777370584e+01
S00148,"2,3,4,5",1,baryon,phi_scaled,phi_decaying,torsional_offset,"0.79465447,0.49112347,0.30353100,0.18759247","0.00000000,0.00000000,0.00000000,0.00000000","2.61803399,4.23606798,6.85410197,11.09016994",4,structural_k,3.248031325772e+05,0.000000000000e+00,4.439554741168e+01,4.930380657631e-32,0.000000000000e+00,2.219777370584e+01
S00148,"2,3,4,5",1,baryon,phi_scaled,phi_decaying,torsional_offset,"0.79465447,0.49112347,0.30353100,0.18759247","0.00000000,0.00000000,0.00000000,0.00000000","2.61803399,4.23606798,6.85410197,11.09016994",4,optimal_k,4.225416953217e+05,0.000000000000e+00,4.439554741168e+01,4.930380657631e-32,0.000000000000e+00,2.219777370584e+01
S00148,"2,3,4,5",1,baryon,phi_scaled,phi_decaying,torsional_offset,"0.79465447,0.49112347,0.30353100,0.18759247","0.00000000,0.00000000,0.00000000,0.00000000","2.61803399,4.23606798,6.85410197,11.09016994",4,phi_growing_2,1.073322959242e+02,0.000000000000e+00,4.439554741168e+01,4.930380657631e-32,0.000000000000e+00,2.219777370584e+01
S00149,"2,3,4,5",1,baryon,phi_scaled,phi_decaying,winding_parity,"0.79465447,0.49112347,0.30353100,0.18759247","0.00000000,0.52359878,0.00000000,0.52359878","2.61803399,4.23606798,6.85410197,11.09016994",4,structural_k,3.248031325772e+05,3.678370530507e-03,4.439554741168e+01,4.343695601159e-03,0.000000000000e+00,2.220275518505e+01
S00149,"2,3,4,5",1,baryon,phi_scaled,phi_decaying,winding_parity,"0.79465447,0.49112347,0.30353100,0.18759247","0.00000000,0.52359878,0.00000000,0.52359878","2.61803399,4.23606798,6.85410197,11.09016994",4,optimal_k,4.225416953217e+05,3.678370530507e-03,4.439554741168e+01,4.343695601159e-03,0.000000000000e+00,2.220275518505e+01
S00149,"2,3,4,5",1,baryon,phi_scaled,phi_decaying,winding_parity,"0.79465447,0.49112347,0.30353100,0.18759247","0.00000000,0.52359878,0.00000000,0.52359878","2.61803399,4.23606798,6.85410197,11.09016994",4,phi_growing_2,1.073322959242e+02,3.678370530507e-03,4.439554741168e+01,4.343695601159e-03,0.000000000000e+00,2.220275518505e+01
S00150,"2,3,4,5",1,baryon,phi_scaled,closure_weight,exact_closure,"0.90716106,0.37377091,0.17325235,0.08566067","0.00000000,0.00000000,0.00000000,0.00000000","2.61803399,4.23606798,6.85410197,11.09016994",4,structural_k,7.307119323816e+04,0.000000000000e+00,2.814107855513e+00,4.930380657631e-32,0.000000000000e+00,1.407053927756e+00
S00150,"2,3,4,5",1,baryon,phi_scaled,closure_weight,exact_closure,"0.90716106,0.37377091,0.17325235,0.08566067","0.00000000,0.00000000,0.00000000,0.00000000","2.61803399,4.23606798,6.85410197,11.09016994",4,optimal_k,9.460339019989e+04,0.000000000000e+00,2.814107855513e+00,4.930380657631e-32,0.000000000000e+00,1.407053927756e+00
S00150,"2,3,4,5",1,baryon,phi_scaled,closure_weight,exact_closure,"0.90716106,0.37377091,0.17325235,0.08566067","0.00000000,0.00000000,0.00000000,0.00000000","2.61803399,4.23606798,6.85410197,11.09016994",4,phi_growing_2,4.506035206285e+01,0.000000000000e+00,2.814107855513e+00,4.930380657631e-32,0.000000000000e+00,1.407053927756e+00
S00151,"2,3,4,5",1,baryon,phi_scaled,closure_weight,torsional_offset,"0.90716106,0.37377091,0.17325235,0.08566067","0.00000000,0.00000000,0.00000000,0.00000000","2.61803399,4.23606798,6.85410197,11.09016994",4,structural_k,7.307119323816e+04,0.000000000000e+00,2.814107855513e+00,4.930380657631e-32,0.000000000000e+00,1.407053927756e+00
S00151,"2,3,4,5",1,baryon,phi_scaled,closure_weight,torsional_offset,"0.90716106,0.37377091,0.17325235,0.08566067","0.00000000,0.00000000,0.00000000,0.00000000","2.61803399,4.23606798,6.85410197,11.09016994",4,optimal_k,9.460339019989e+04,0.000000000000e+00,2.814107855513e+00,4.930380657631e-32,0.000000000000e+00,1.407053927756e+00
S00151,"2,3,4,5",1,baryon,phi_scaled,closure_weight,torsional_offset,"0.90716106,0.37377091,0.17325235,0.08566067","0.00000000,0.00000000,0.00000000,0.00000000","2.61803399,4.23606798,6.85410197,11.09016994",4,phi_growing_2,4.506035206285e+01,0.000000000000e+00,2.814107855513e+00,4.930380657631e-32,0.000000000000e+00,1.407053927756e+00
S00152,"2,3,4,5",1,baryon,phi_scaled,closure_weight,winding_parity,"0.90716106,0.37377091,0.17325235,0.08566067","0.00000000,0.52359878,0.00000000,0.52359878","2.61803399,4.23606798,6.85410197,11.09016994",4,structural_k,7.307119323816e+04,2.102097934453e-03,2.814107855513e+00,9.979577456215e-04,0.000000000000e+00,1.409455413014e+00
S00152,"2,3,4,5",1,baryon,phi_scaled,closure_weight,winding_parity,"0.90716106,0.37377091,0.17325235,0.08566067","0.00000000,0.52359878,0.00000000,0.52359878","2.61803399,4.23606798,6.85410197,11.09016994",4,optimal_k,9.460339019989e+04,2.102097934453e-03,2.814107855513e+00,9.979577456215e-04,0.000000000000e+00,1.409455413014e+00
S00152,"2,3,4,5",1,baryon,phi_scaled,closure_weight,winding_parity,"0.90716106,0.37377091,0.17325235,0.08566067","0.00000000,0.52359878,0.00000000,0.52359878","2.61803399,4.23606798,6.85410197,11.09016994",4,phi_growing_2,4.506035206285e+01,2.102097934453e-03,2.814107855513e+00,9.979577456215e-04,0.000000000000e+00,1.409455413014e+00
S00153,"2,3,4,5",1,baryon,closure_corrected,uniform,exact_closure,"0.25000000,0.25000000,0.25000000,0.25000000","0.00000000,0.00000000,0.00000000,0.00000000","2.87983739,4.65967478,7.53951216,12.19918694",4,structural_k,5.902917999012e+05,0.000000000000e+00,1.553949766697e+02,1.232595164408e-32,0.000000000000e+00,7.769748833484e+01
S00153,"2,3,4,5",1,baryon,closure_corrected,uniform,exact_closure,"0.25000000,0.25000000,0.25000000,0.25000000","0.00000000,0.00000000,0.00000000,0.00000000","2.87983739,4.65967478,7.53951216,12.19918694",4,optimal_k,7.710491159733e+05,0.000000000000e+00,1.553949766697e+02,1.232595164408e-32,0.000000000000e+00,7.769748833484e+01
S00153,"2,3,4,5",1,baryon,closure_corrected,uniform,exact_closure,"0.25000000,0.25000000,0.25000000,0.25000000","0.00000000,0.00000000,0.00000000,0.00000000","2.87983739,4.65967478,7.53951216,12.19918694",4,phi_growing_2,1.223719100467e+02,0.000000000000e+00,1.553949766697e+02,1.232595164408e-32,0.000000000000e+00,7.769748833484e+01
S00154,"2,3,4,5",1,baryon,closure_corrected,uniform,torsional_offset,"0.25000000,0.25000000,0.25000000,0.25000000","0.00000000,0.00000000,0.00000000,0.00000000","2.87983739,4.65967478,7.53951216,12.19918694",4,structural_k,5.902917999012e+05,0.000000000000e+00,1.553949766697e+02,1.232595164408e-32,0.000000000000e+00,7.769748833484e+01
S00154,"2,3,4,5",1,baryon,closure_corrected,uniform,torsional_offset,"0.25000000,0.25000000,0.25000000,0.25000000","0.00000000,0.00000000,0.00000000,0.00000000","2.87983739,4.65967478,7.53951216,12.19918694",4,optimal_k,7.710491159733e+05,0.000000000000e+00,1.553949766697e+02,1.232595164408e-32,0.000000000000e+00,7.769748833484e+01
S00154,"2,3,4,5",1,baryon,closure_corrected,uniform,torsional_offset,"0.25000000,0.25000000,0.25000000,0.25000000","0.00000000,0.00000000,0.00000000,0.00000000","2.87983739,4.65967478,7.53951216,12.19918694",4,phi_growing_2,1.223719100467e+02,0.000000000000e+00,1.553949766697e+02,1.232595164408e-32,0.000000000000e+00,7.769748833484e+01
S00155,"2,3,4,5",1,baryon,closure_corrected,uniform,winding_parity,"0.25000000,0.25000000,0.25000000,0.25000000","0.00000000,0.52359878,0.00000000,0.52359878","2.87983739,4.65967478,7.53951216,12.19918694",4,structural_k,5.902917999012e+05,1.069430607632e-03,1.553949766697e+02,2.046949718638e-02,0.000000000000e+00,7.770469861460e+01
S00155,"2,3,4,5",1,baryon,closure_corrected,uniform,winding_parity,"0.25000000,0.25000000,0.25000000,0.25000000","0.00000000,0.52359878,0.00000000,0.52359878","2.87983739,4.65967478,7.53951216,12.19918694",4,optimal_k,7.710491159733e+05,1.069430607632e-03,1.553949766697e+02,2.046949718638e-02,0.000000000000e+00,7.770469861460e+01
S00155,"2,3,4,5",1,baryon,closure_corrected,uniform,winding_parity,"0.25000000,0.25000000,0.25000000,0.25000000","0.00000000,0.52359878,0.00000000,0.52359878","2.87983739,4.65967478,7.53951216,12.19918694",4,phi_growing_2,1.223719100467e+02,1.069430607632e-03,1.553949766697e+02,2.046949718638e-02,0.000000000000e+00,7.770469861460e+01
S00156,"2,3,4,5",1,baryon,closure_corrected,phi_decaying,exact_closure,"0.79465447,0.49112347,0.30353100,0.18759247","0.00000000,0.00000000,0.00000000,0.00000000","2.87983739,4.65967478,7.53951216,12.19918694",4,structural_k,3.572834459613e+05,0.000000000000e+00,5.371861240921e+01,4.930380657631e-32,0.000000000000e+00,2.685930620460e+01
S00156,"2,3,4,5",1,baryon,closure_corrected,phi_decaying,exact_closure,"0.79465447,0.49112347,0.30353100,0.18759247","0.00000000,0.00000000,0.00000000,0.00000000","2.87983739,4.65967478,7.53951216,12.19918694",4,optimal_k,4.647958650213e+05,0.000000000000e+00,5.371861240921e+01,4.930380657631e-32,0.000000000000e+00,2.685930620460e+01
S00156,"2,3,4,5",1,baryon,closure_corrected,phi_decaying,exact_closure,"0.79465447,0.49112347,0.30353100,0.18759247","0.00000000,0.00000000,0.00000000,0.00000000","2.87983739,4.65967478,7.53951216,12.19918694",4,phi_growing_2,1.180655255253e+02,0.000000000000e+00,5.371861240921e+01,4.930380657631e-32,0.000000000000e+00,2.685930620460e+01
S00157,"2,3,4,5",1,baryon,closure_corrected,phi_decaying,torsional_offset,"0.79465447,0.49112347,0.30353100,0.18759247","0.00000000,0.00000000,0.00000000,0.00000000","2.87983739,4.65967478,7.53951216,12.19918694",4,structural_k,3.572834459613e+05,0.000000000000e+00,5.371861240921e+01,4.930380657631e-32,0.000000000000e+00,2.685930620460e+01
S00157,"2,3,4,5",1,baryon,closure_corrected,phi_decaying,torsional_offset,"0.79465447,0.49112347,0.30353100,0.18759247","0.00000000,0.00000000,0.00000000,0.00000000","2.87983739,4.65967478,7.53951216,12.19918694",4,optimal_k,4.647958650213e+05,0.000000000000e+00,5.371861240921e+01,4.930380657631e-32,0.000000000000e+00,2.685930620460e+01
S00157,"2,3,4,5",1,baryon,closure_corrected,phi_decaying,torsional_offset,"0.79465447,0.49112347,0.30353100,0.18759247","0.00000000,0.00000000,0.00000000,0.00000000","2.87983739,4.65967478,7.53951216,12.19918694",4,phi_growing_2,1.180655255253e+02,0.000000000000e+00,5.371861240921e+01,4.930380657631e-32,0.000000000000e+00,2.685930620460e+01
S00158,"2,3,4,5",1,baryon,closure_corrected,phi_decaying,winding_parity,"0.79465447,0.49112347,0.30353100,0.18759247","0.00000000,0.52359878,0.00000000,0.52359878","2.87983739,4.65967478,7.53951216,12.19918694",4,structural_k,3.572834459613e+05,3.678370530507e-03,5.371861240921e+01,4.343695601159e-03,0.000000000000e+00,2.686428768381e+01
S00158,"2,3,4,5",1,baryon,closure_corrected,phi_decaying,winding_parity,"0.79465447,0.49112347,0.30353100,0.18759247","0.00000000,0.52359878,0.00000000,0.52359878","2.87983739,4.65967478,7.53951216,12.19918694",4,optimal_k,4.647958650213e+05,3.678370530507e-03,5.371861240921e+01,4.343695601159e-03,0.000000000000e+00,2.686428768381e+01
S00158,"2,3,4,5",1,baryon,closure_corrected,phi_decaying,winding_parity,"0.79465447,0.49112347,0.30353100,0.18759247","0.00000000,0.52359878,0.00000000,0.52359878","2.87983739,4.65967478,7.53951216,12.19918694",4,phi_growing_2,1.180655255253e+02,3.678370530507e-03,5.371861240921e+01,4.343695601159e-03,0.000000000000e+00,2.686428768381e+01
S00159,"2,3,4,5",1,baryon,closure_corrected,closure_weight,exact_closure,"0.90716106,0.37377091,0.17325235,0.08566067","0.00000000,0.00000000,0.00000000,0.00000000","2.87983739,4.65967478,7.53951216,12.19918694",4,structural_k,8.037831258532e+04,0.000000000000e+00,3.405070508064e+00,4.930380657631e-32,0.000000000000e+00,1.702535254032e+00
S00159,"2,3,4,5",1,baryon,closure_corrected,closure_weight,exact_closure,"0.90716106,0.37377091,0.17325235,0.08566067","0.00000000,0.00000000,0.00000000,0.00000000","2.87983739,4.65967478,7.53951216,12.19918694",4,optimal_k,1.040637292510e+05,0.000000000000e+00,3.405070508064e+00,4.930380657631e-32,0.000000000000e+00,1.702535254032e+00
S00159,"2,3,4,5",1,baryon,closure_corrected,closure_weight,exact_closure,"0.90716106,0.37377091,0.17325235,0.08566067","0.00000000,0.00000000,0.00000000,0.00000000","2.87983739,4.65967478,7.53951216,12.19918694",4,phi_growing_2,4.956638727534e+01,0.000000000000e+00,3.405070508064e+00,4.930380657631e-32,0.000000000000e+00,1.702535254032e+00
S00160,"2,3,4,5",1,baryon,closure_corrected,closure_weight,torsional_offset,"0.90716106,0.37377091,0.17325235,0.08566067","0.00000000,0.00000000,0.00000000,0.00000000","2.87983739,4.65967478,7.53951216,12.19918694",4,structural_k,8.037831258532e+04,0.000000000000e+00,3.405070508064e+00,4.930380657631e-32,0.000000000000e+00,1.702535254032e+00
S00160,"2,3,4,5",1,baryon,closure_corrected,closure_weight,torsional_offset,"0.90716106,0.37377091,0.17325235,0.08566067","0.00000000,0.00000000,0.00000000,0.00000000","2.87983739,4.65967478,7.53951216,12.19918694",4,optimal_k,1.040637292510e+05,0.000000000000e+00,3.405070508064e+00,4.930380657631e-32,0.000000000000e+00,1.702535254032e+00
S00160,"2,3,4,5",1,baryon,closure_corrected,closure_weight,torsional_offset,"0.90716106,0.37377091,0.17325235,0.08566067","0.00000000,0.00000000,0.00000000,0.00000000","2.87983739,4.65967478,7.53951216,12.19918694",4,phi_growing_2,4.956638727534e+01,0.000000000000e+00,3.405070508064e+00,4.930380657631e-32,0.000000000000e+00,1.702535254032e+00
S00161,"2,3,4,5",1,baryon,closure_corrected,closure_weight,winding_parity,"0.90716106,0.37377091,0.17325235,0.08566067","0.00000000,0.52359878,0.00000000,0.52359878","2.87983739,4.65967478,7.53951216,12.19918694",4,structural_k,8.037831258532e+04,2.102097934453e-03,3.405070508064e+00,9.979577456215e-04,0.000000000000e+00,1.704936739290e+00
S00161,"2,3,4,5",1,baryon,closure_corrected,closure_weight,winding_parity,"0.90716106,0.37377091,0.17325235,0.08566067","0.00000000,0.52359878,0.00000000,0.52359878","2.87983739,4.65967478,7.53951216,12.19918694",4,optimal_k,1.040637292510e+05,2.102097934453e-03,3.405070508064e+00,9.979577456215e-04,0.000000000000e+00,1.704936739290e+00
S00161,"2,3,4,5",1,baryon,closure_corrected,closure_weight,winding_parity,"0.90716106,0.37377091,0.17325235,0.08566067","0.00000000,0.52359878,0.00000000,0.52359878","2.87983739,4.65967478,7.53951216,12.19918694",4,phi_growing_2,4.956638727534e+01,2.102097934453e-03,3.405070508064e+00,9.979577456215e-04,0.000000000000e+00,1.704936739290e+00
S00162,"2,3,4,5",2,baryon,linear,uniform,exact_closure,"0.25000000,0.25000000,0.25000000,0.25000000","0.00000000,0.00000000,0.00000000,0.00000000","2.00000000,3.00000000,4.00000000,5.00000000",4,structural_k,2.450036643904e+05,0.000000000000e+00,2.304109203264e+01,1.232595164408e-32,0.000000000000e+00,1.152054601632e+01
S00162,"2,3,4,5",2,baryon,linear,uniform,exact_closure,"0.25000000,0.25000000,0.25000000,0.25000000","0.00000000,0.00000000,0.00000000,0.00000000","2.00000000,3.00000000,4.00000000,5.00000000",4,optimal_k,3.198103277957e+05,0.000000000000e+00,2.304109203264e+01,1.232595164408e-32,0.000000000000e+00,1.152054601632e+01
S00162,"2,3,4,5",2,baryon,linear,uniform,exact_closure,"0.25000000,0.25000000,0.25000000,0.25000000","0.00000000,0.00000000,0.00000000,0.00000000","2.00000000,3.00000000,4.00000000,5.00000000",4,phi_growing_2,5.440095135148e+01,0.000000000000e+00,2.304109203264e+01,1.232595164408e-32,0.000000000000e+00,1.152054601632e+01
S00163,"2,3,4,5",2,baryon,linear,uniform,torsional_offset,"0.25000000,0.25000000,0.25000000,0.25000000","0.00000000,0.00000000,0.00000000,0.00000000","2.00000000,3.00000000,4.00000000,5.00000000",4,structural_k,2.450036643904e+05,0.000000000000e+00,2.304109203264e+01,1.232595164408e-32,0.000000000000e+00,1.152054601632e+01
S00163,"2,3,4,5",2,baryon,linear,uniform,torsional_offset,"0.25000000,0.25000000,0.25000000,0.25000000","0.00000000,0.00000000,0.00000000,0.00000000","2.00000000,3.00000000,4.00000000,5.00000000",4,optimal_k,3.198103277957e+05,0.000000000000e+00,2.304109203264e+01,1.232595164408e-32,0.000000000000e+00,1.152054601632e+01
S00163,"2,3,4,5",2,baryon,linear,uniform,torsional_offset,"0.25000000,0.25000000,0.25000000,0.25000000","0.00000000,0.00000000,0.00000000,0.00000000","2.00000000,3.00000000,4.00000000,5.00000000",4,phi_growing_2,5.440095135148e+01,0.000000000000e+00,2.304109203264e+01,1.232595164408e-32,0.000000000000e+00,1.152054601632e+01
S00164,"2,3,4,5",2,baryon,linear,uniform,winding_parity,"0.25000000,0.25000000,0.25000000,0.25000000","0.00000000,0.52359878,0.00000000,0.52359878","2.00000000,3.00000000,4.00000000,5.00000000",4,structural_k,2.450036643904e+05,1.069430607632e-03,2.304109203264e+01,2.046949718638e-02,0.000000000000e+00,1.152775629608e+01
S00164,"2,3,4,5",2,baryon,linear,uniform,winding_parity,"0.25000000,0.25000000,0.25000000,0.25000000","0.00000000,0.52359878,0.00000000,0.52359878","2.00000000,3.00000000,4.00000000,5.00000000",4,optimal_k,3.198103277957e+05,1.069430607632e-03,2.304109203264e+01,2.046949718638e-02,0.000000000000e+00,1.152775629608e+01
S00164,"2,3,4,5",2,baryon,linear,uniform,winding_parity,"0.25000000,0.25000000,0.25000000,0.25000000","0.00000000,0.52359878,0.00000000,0.52359878","2.00000000,3.00000000,4.00000000,5.00000000",4,phi_growing_2,5.440095135148e+01,1.069430607632e-03,2.304109203264e+01,2.046949718638e-02,0.000000000000e+00,1.152775629608e+01
S00165,"2,3,4,5",2,baryon,linear,phi_decaying,exact_closure,"0.79465447,0.49112347,0.30353100,0.18759247","0.00000000,0.00000000,0.00000000,0.00000000","2.00000000,3.00000000,4.00000000,5.00000000",4,structural_k,1.515945715386e+05,0.000000000000e+00,5.410248505283e+00,4.930380657631e-32,0.000000000000e+00,2.705124252641e+00
S00165,"2,3,4,5",2,baryon,linear,phi_decaying,exact_closure,"0.79465447,0.49112347,0.30353100,0.18759247","0.00000000,0.00000000,0.00000000,0.00000000","2.00000000,3.00000000,4.00000000,5.00000000",4,optimal_k,1.968287128712e+05,0.000000000000e+00,5.410248505283e+00,4.930380657631e-32,0.000000000000e+00,2.705124252641e+00
S00165,"2,3,4,5",2,baryon,linear,phi_decaying,exact_closure,"0.79465447,0.49112347,0.30353100,0.18759247","0.00000000,0.00000000,0.00000000,0.00000000","2.00000000,3.00000000,4.00000000,5.00000000",4,phi_growing_2,6.059478557007e+01,0.000000000000e+00,5.410248505283e+00,4.930380657631e-32,0.000000000000e+00,2.705124252641e+00
S00166,"2,3,4,5",2,baryon,linear,phi_decaying,torsional_offset,"0.79465447,0.49112347,0.30353100,0.18759247","0.00000000,0.00000000,0.00000000,0.00000000","2.00000000,3.00000000,4.00000000,5.00000000",4,structural_k,1.515945715386e+05,0.000000000000e+00,5.410248505283e+00,4.930380657631e-32,0.000000000000e+00,2.705124252641e+00
S00166,"2,3,4,5",2,baryon,linear,phi_decaying,torsional_offset,"0.79465447,0.49112347,0.30353100,0.18759247","0.00000000,0.00000000,0.00000000,0.00000000","2.00000000,3.00000000,4.00000000,5.00000000",4,optimal_k,1.968287128712e+05,0.000000000000e+00,5.410248505283e+00,4.930380657631e-32,0.000000000000e+00,2.705124252641e+00
S00166,"2,3,4,5",2,baryon,linear,phi_decaying,torsional_offset,"0.79465447,0.49112347,0.30353100,0.18759247","0.00000000,0.00000000,0.00000000,0.00000000","2.00000000,3.00000000,4.00000000,5.00000000",4,phi_growing_2,6.059478557007e+01,0.000000000000e+00,5.410248505283e+00,4.930380657631e-32,0.000000000000e+00,2.705124252641e+00
S00167,"2,3,4,5",2,baryon,linear,phi_decaying,winding_parity,"0.79465447,0.49112347,0.30353100,0.18759247","0.00000000,0.52359878,0.00000000,0.52359878","2.00000000,3.00000000,4.00000000,5.00000000",4,structural_k,1.515945715386e+05,3.678370530507e-03,5.410248505283e+00,4.343695601159e-03,0.000000000000e+00,2.710105731852e+00
S00167,"2,3,4,5",2,baryon,linear,phi_decaying,winding_parity,"0.79465447,0.49112347,0.30353100,0.18759247","0.00000000,0.52359878,0.00000000,0.52359878","2.00000000,3.00000000,4.00000000,5.00000000",4,optimal_k,1.968287128712e+05,3.678370530507e-03,5.410248505283e+00,4.343695601159e-03,0.000000000000e+00,2.710105731852e+00
