state_id,shells,winding,symmetry,freq_law,amp_law,phase_law,amplitudes,phases,frequencies,n_shells,energy_law,energy,closure_defect,spectral_variance,torsion_penalty,boundary_penalty,stability_score
S00061,"2,3,4",1,baryon,linear,closure_weight,torsional_offset,"0.91050775,0.37514982,0.17389151","0.00000000,0.00000000,0.00000000","2.00000000,3.00000000,4.00000000",3,optimal_k,9.521630260855e+03,0.000000000000e+00,3.550580616569e-15,1.232595164408e-32,0.000000000000e+00,1.775290308284e-15
S00061,"2,3,4",1,baryon,linear,closure_weight,torsional_offset,"0.91050775,0.37514982,0.17389151","0.00000000,0.00000000,0.00000000","2.00000000,3.00000000,4.00000000",3,phi_growing_2,2.462294260338e+01,0.000000000000e+00,3.550580616569e-15,1.232595164408e-32,0.000000000000e+00,1.775290308284e-15
S00062,"2,3,4",1,baryon,linear,closure_weight,winding_parity,"0.91050775,0.37514982,0.17389151","0.00000000,0.52359878,0.00000000","2.00000000,3.00000000,4.00000000",3,structural_k,7.787102171561e+03,2.101532462262e-03,3.550580616569e-15,9.837498763303e-04,0.000000000000e+00,2.396657425163e-03
S00062,"2,3,4",1,baryon,linear,closure_weight,winding_parity,"0.91050775,0.37514982,0.17389151","0.00000000,0.52359878,0.00000000","2.00000000,3.00000000,4.00000000",3,optimal_k,9.521630260855e+03,2.101532462262e-03,3.550580616569e-15,9.837498763303e-04,0.000000000000e+00,2.396657425163e-03
S00062,"2,3,4",1,baryon,linear,closure_weight,winding_parity,"0.91050775,0.37514982,0.17389151","0.00000000,0.52359878,0.00000000","2.00000000,3.00000000,4.00000000",3,phi_growing_2,2.462294260338e+01,2.101532462262e-03,3.550580616569e-15,9.837498763303e-04,0.000000000000e+00,2.396657425163e-03
S00063,"2,3,4",1,baryon,phi_scaled,uniform,exact_closure,"0.33333333,0.33333333,0.33333333","0.00000000,0.00000000,0.00000000","2.61803399,4.23606798,6.85410197",3,structural_k,3.948523245106e+04,0.000000000000e+00,3.180216180692e+01,0.000000000000e+00,0.000000000000e+00,1.590108090346e+01
S00063,"2,3,4",1,baryon,phi_scaled,uniform,exact_closure,"0.33333333,0.33333333,0.33333333","0.00000000,0.00000000,0.00000000","2.61803399,4.23606798,6.85410197",3,optimal_k,4.887140556469e+04,0.000000000000e+00,3.180216180692e+01,0.000000000000e+00,0.000000000000e+00,1.590108090346e+01
S00063,"2,3,4",1,baryon,phi_scaled,uniform,exact_closure,"0.33333333,0.33333333,0.33333333","0.00000000,0.00000000,0.00000000","2.61803399,4.23606798,6.85410197",3,phi_growing_2,4.621714597978e+01,0.000000000000e+00,3.180216180692e+01,0.000000000000e+00,0.000000000000e+00,1.590108090346e+01
S00064,"2,3,4",1,baryon,phi_scaled,uniform,torsional_offset,"0.33333333,0.33333333,0.33333333","0.00000000,0.00000000,0.00000000","2.61803399,4.23606798,6.85410197",3,structural_k,3.948523245106e+04,0.000000000000e+00,3.180216180692e+01,0.000000000000e+00,0.000000000000e+00,1.590108090346e+01
S00064,"2,3,4",1,baryon,phi_scaled,uniform,torsional_offset,"0.33333333,0.33333333,0.33333333","0.00000000,0.00000000,0.00000000","2.61803399,4.23606798,6.85410197",3,optimal_k,4.887140556469e+04,0.000000000000e+00,3.180216180692e+01,0.000000000000e+00,0.000000000000e+00,1.590108090346e+01
S00064,"2,3,4",1,baryon,phi_scaled,uniform,torsional_offset,"0.33333333,0.33333333,0.33333333","0.00000000,0.00000000,0.00000000","2.61803399,4.23606798,6.85410197",3,phi_growing_2,4.621714597978e+01,0.000000000000e+00,3.180216180692e+01,0.000000000000e+00,0.000000000000e+00,1.590108090346e+01
S00065,"2,3,4",1,baryon,phi_scaled,uniform,winding_parity,"0.33333333,0.33333333,0.33333333","0.00000000,0.52359878,0.00000000","2.61803399,4.23606798,6.85410197",3,structural_k,3.948523245106e+04,1.659144073123e-03,3.180216180692e+01,1.674682480205e-02,0.000000000000e+00,1.590776409497e+01
S00065,"2,3,4",1,baryon,phi_scaled,uniform,winding_parity,"0.33333333,0.33333333,0.33333333","0.00000000,0.52359878,0.00000000","2.61803399,4.23606798,6.85410197",3,optimal_k,4.887140556469e+04,1.659144073123e-03,3.180216180692e+01,1.674682480205e-02,0.000000000000e+00,1.590776409497e+01
S00065,"2,3,4",1,baryon,phi_scaled,uniform,winding_parity,"0.33333333,0.33333333,0.33333333","0.00000000,0.52359878,0.00000000","2.61803399,4.23606798,6.85410197",3,phi_growing_2,4.621714597978e+01,1.659144073123e-03,3.180216180692e+01,1.674682480205e-02,0.000000000000e+00,1.590776409497e+01
S00066,"2,3,4",1,baryon,phi_scaled,phi_decaying,exact_closure,"0.80901699,0.50000000,0.30901699","0.00000000,0.00000000,0.00000000","2.61803399,4.23606798,6.85410197",3,structural_k,3.643960886836e+04,0.000000000000e+00,1.366576270000e+01,1.232595164408e-32,0.000000000000e+00,6.832881349998e+00
S00066,"2,3,4",1,baryon,phi_scaled,phi_decaying,exact_closure,"0.80901699,0.50000000,0.30901699","0.00000000,0.00000000,0.00000000","2.61803399,4.23606798,6.85410197",3,optimal_k,4.492566598205e+04,0.000000000000e+00,1.366576270000e+01,1.232595164408e-32,0.000000000000e+00,6.832881349998e+00
S00066,"2,3,4",1,baryon,phi_scaled,phi_decaying,exact_closure,"0.80901699,0.50000000,0.30901699","0.00000000,0.00000000,0.00000000","2.61803399,4.23606798,6.85410197",3,phi_growing_2,6.149593372661e+01,0.000000000000e+00,1.366576270000e+01,1.232595164408e-32,0.000000000000e+00,6.832881349998e+00
S00067,"2,3,4",1,baryon,phi_scaled,phi_decaying,torsional_offset,"0.80901699,0.50000000,0.30901699","0.00000000,0.00000000,0.00000000","2.61803399,4.23606798,6.85410197",3,structural_k,3.643960886836e+04,0.000000000000e+00,1.366576270000e+01,1.232595164408e-32,0.000000000000e+00,6.832881349998e+00
S00067,"2,3,4",1,baryon,phi_scaled,phi_decaying,torsional_offset,"0.80901699,0.50000000,0.30901699","0.00000000,0.00000000,0.00000000","2.61803399,4.23606798,6.85410197",3,optimal_k,4.492566598205e+04,0.000000000000e+00,1.366576270000e+01,1.232595164408e-32,0.000000000000e+00,6.832881349998e+00
S00067,"2,3,4",1,baryon,phi_scaled,phi_decaying,torsional_offset,"0.80901699,0.50000000,0.30901699","0.00000000,0.00000000,0.00000000","2.61803399,4.23606798,6.85410197",3,phi_growing_2,6.149593372661e+01,0.000000000000e+00,1.366576270000e+01,1.232595164408e-32,0.000000000000e+00,6.832881349998e+00
S00068,"2,3,4",1,baryon,phi_scaled,phi_decaying,winding_parity,"0.80901699,0.50000000,0.30901699","0.00000000,0.52359878,0.00000000","2.61803399,4.23606798,6.85410197",3,structural_k,3.643960886836e+04,3.733074239188e-03,1.366576270000e+01,4.186706282427e-03,0.000000000000e+00,6.837870436122e+00
S00068,"2,3,4",1,baryon,phi_scaled,phi_decaying,winding_parity,"0.80901699,0.50000000,0.30901699","0.00000000,0.52359878,0.00000000","2.61803399,4.23606798,6.85410197",3,optimal_k,4.492566598205e+04,3.733074239188e-03,1.366576270000e+01,4.186706282427e-03,0.000000000000e+00,6.837870436122e+00
S00068,"2,3,4",1,baryon,phi_scaled,phi_decaying,winding_parity,"0.80901699,0.50000000,0.30901699","0.00000000,0.52359878,0.00000000","2.61803399,4.23606798,6.85410197",3,phi_growing_2,6.149593372661e+01,3.733074239188e-03,1.366576270000e+01,4.186706282427e-03,0.000000000000e+00,6.837870436122e+00
S00069,"2,3,4",1,baryon,phi_scaled,closure_weight,exact_closure,"0.91050775,0.37514982,0.17389151","0.00000000,0.00000000,0.00000000","2.61803399,4.23606798,6.85410197",3,structural_k,1.277010833634e+04,0.000000000000e+00,6.695957986714e-01,1.232595164408e-32,0.000000000000e+00,3.347978993357e-01
S00069,"2,3,4",1,baryon,phi_scaled,closure_weight,exact_closure,"0.91050775,0.37514982,0.17389151","0.00000000,0.00000000,0.00000000","2.61803399,4.23606798,6.85410197",3,optimal_k,1.565091077613e+04,0.000000000000e+00,6.695957986714e-01,1.232595164408e-32,0.000000000000e+00,3.347978993357e-01
S00069,"2,3,4",1,baryon,phi_scaled,closure_weight,exact_closure,"0.91050775,0.37514982,0.17389151","0.00000000,0.00000000,0.00000000","2.61803399,4.23606798,6.85410197",3,phi_growing_2,3.531075646415e+01,0.000000000000e+00,6.695957986714e-01,1.232595164408e-32,0.000000000000e+00,3.347978993357e-01
S00070,"2,3,4",1,baryon,phi_scaled,closure_weight,torsional_offset,"0.91050775,0.37514982,0.17389151","0.00000000,0.00000000,0.00000000","2.61803399,4.23606798,6.85410197",3,structural_k,1.277010833634e+04,0.000000000000e+00,6.695957986714e-01,1.232595164408e-32,0.000000000000e+00,3.347978993357e-01
S00070,"2,3,4",1,baryon,phi_scaled,closure_weight,torsional_offset,"0.91050775,0.37514982,0.17389151","0.00000000,0.00000000,0.00000000","2.61803399,4.23606798,6.85410197",3,optimal_k,1.565091077613e+04,0.000000000000e+00,6.695957986714e-01,1.232595164408e-32,0.000000000000e+00,3.347978993357e-01
S00070,"2,3,4",1,baryon,phi_scaled,closure_weight,torsional_offset,"0.91050775,0.37514982,0.17389151","0.00000000,0.00000000,0.00000000","2.61803399,4.23606798,6.85410197",3,phi_growing_2,3.531075646415e+01,0.000000000000e+00,6.695957986714e-01,1.232595164408e-32,0.000000000000e+00,3.347978993357e-01
S00071,"2,3,4",1,baryon,phi_scaled,closure_weight,winding_parity,"0.91050775,0.37514982,0.17389151","0.00000000,0.52359878,0.00000000","2.61803399,4.23606798,6.85410197",3,structural_k,1.277010833634e+04,2.101532462262e-03,6.695957986714e-01,9.837498763303e-04,0.000000000000e+00,3.371945567609e-01
S00071,"2,3,4",1,baryon,phi_scaled,closure_weight,winding_parity,"0.91050775,0.37514982,0.17389151","0.00000000,0.52359878,0.00000000","2.61803399,4.23606798,6.85410197",3,optimal_k,1.565091077613e+04,2.101532462262e-03,6.695957986714e-01,9.837498763303e-04,0.000000000000e+00,3.371945567609e-01
S00071,"2,3,4",1,baryon,phi_scaled,closure_weight,winding_parity,"0.91050775,0.37514982,0.17389151","0.00000000,0.52359878,0.00000000","2.61803399,4.23606798,6.85410197",3,phi_growing_2,3.531075646415e+01,2.101532462262e-03,6.695957986714e-01,9.837498763303e-04,0.000000000000e+00,3.371945567609e-01
S00072,"2,3,4",1,baryon,closure_corrected,uniform,exact_closure,"0.33333333,0.33333333,0.33333333","0.00000000,0.00000000,0.00000000","2.87983739,4.65967478,7.53951216",3,structural_k,4.343375565827e+04,0.000000000000e+00,3.848061568848e+01,0.000000000000e+00,0.000000000000e+00,1.924030784424e+01
S00072,"2,3,4",1,baryon,closure_corrected,uniform,exact_closure,"0.33333333,0.33333333,0.33333333","0.00000000,0.00000000,0.00000000","2.87983739,4.65967478,7.53951216",3,optimal_k,5.375854607410e+04,0.000000000000e+00,3.848061568848e+01,0.000000000000e+00,0.000000000000e+00,1.924030784424e+01
S00072,"2,3,4",1,baryon,closure_corrected,uniform,exact_closure,"0.33333333,0.33333333,0.33333333","0.00000000,0.00000000,0.00000000","2.87983739,4.65967478,7.53951216",3,phi_growing_2,5.083886054597e+01,0.000000000000e+00,3.848061568848e+01,0.000000000000e+00,0.000000000000e+00,1.924030784424e+01
S00073,"2,3,4",1,baryon,closure_corrected,uniform,torsional_offset,"0.33333333,0.33333333,0.33333333","0.00000000,0.00000000,0.00000000","2.87983739,4.65967478,7.53951216",3,structural_k,4.343375565827e+04,0.000000000000e+00,3.848061568848e+01,0.000000000000e+00,0.000000000000e+00,1.924030784424e+01
S00073,"2,3,4",1,baryon,closure_corrected,uniform,torsional_offset,"0.33333333,0.33333333,0.33333333","0.00000000,0.00000000,0.00000000","2.87983739,4.65967478,7.53951216",3,optimal_k,5.375854607410e+04,0.000000000000e+00,3.848061568848e+01,0.000000000000e+00,0.000000000000e+00,1.924030784424e+01
S00073,"2,3,4",1,baryon,closure_corrected,uniform,torsional_offset,"0.33333333,0.33333333,0.33333333","0.00000000,0.00000000,0.00000000","2.87983739,4.65967478,7.53951216",3,phi_growing_2,5.083886054597e+01,0.000000000000e+00,3.848061568848e+01,0.000000000000e+00,0.000000000000e+00,1.924030784424e+01
S00074,"2,3,4",1,baryon,closure_corrected,uniform,winding_parity,"0.33333333,0.33333333,0.33333333","0.00000000,0.52359878,0.00000000","2.87983739,4.65967478,7.53951216",3,structural_k,4.343375565827e+04,1.659144073123e-03,3.848061568848e+01,1.674682480205e-02,0.000000000000e+00,1.924699103575e+01
S00074,"2,3,4",1,baryon,closure_corrected,uniform,winding_parity,"0.33333333,0.33333333,0.33333333","0.00000000,0.52359878,0.00000000","2.87983739,4.65967478,7.53951216",3,optimal_k,5.375854607410e+04,1.659144073123e-03,3.848061568848e+01,1.674682480205e-02,0.000000000000e+00,1.924699103575e+01
S00074,"2,3,4",1,baryon,closure_corrected,uniform,winding_parity,"0.33333333,0.33333333,0.33333333","0.00000000,0.52359878,0.00000000","2.87983739,4.65967478,7.53951216",3,phi_growing_2,5.083886054597e+01,1.659144073123e-03,3.848061568848e+01,1.674682480205e-02,0.000000000000e+00,1.924699103575e+01
S00075,"2,3,4",1,baryon,closure_corrected,phi_decaying,exact_closure,"0.80901699,0.50000000,0.30901699","0.00000000,0.00000000,0.00000000","2.87983739,4.65967478,7.53951216",3,structural_k,4.008356972379e+04,0.000000000000e+00,1.653557280577e+01,1.232595164408e-32,0.000000000000e+00,8.267786402884e+00
S00075,"2,3,4",1,baryon,closure_corrected,phi_decaying,exact_closure,"0.80901699,0.50000000,0.30901699","0.00000000,0.00000000,0.00000000","2.87983739,4.65967478,7.53951216",3,optimal_k,4.941823254116e+04,0.000000000000e+00,1.653557280577e+01,1.232595164408e-32,0.000000000000e+00,8.267786402884e+00
S00075,"2,3,4",1,baryon,closure_corrected,phi_decaying,exact_closure,"0.80901699,0.50000000,0.30901699","0.00000000,0.00000000,0.00000000","2.87983739,4.65967478,7.53951216",3,phi_growing_2,6.764552708133e+01,0.000000000000e+00,1.653557280577e+01,1.232595164408e-32,0.000000000000e+00,8.267786402884e+00
S00076,"2,3,4",1,baryon,closure_corrected,phi_decaying,torsional_offset,"0.80901699,0.50000000,0.30901699","0.00000000,0.00000000,0.00000000","2.87983739,4.65967478,7.53951216",3,structural_k,4.008356972379e+04,0.000000000000e+00,1.653557280577e+01,1.232595164408e-32,0.000000000000e+00,8.267786402884e+00
S00076,"2,3,4",1,baryon,closure_corrected,phi_decaying,torsional_offset,"0.80901699,0.50000000,0.30901699","0.00000000,0.00000000,0.00000000","2.87983739,4.65967478,7.53951216",3,optimal_k,4.941823254116e+04,0.000000000000e+00,1.653557280577e+01,1.232595164408e-32,0.000000000000e+00,8.267786402884e+00
S00076,"2,3,4",1,baryon,closure_corrected,phi_decaying,torsional_offset,"0.80901699,0.50000000,0.30901699","0.00000000,0.00000000,0.00000000","2.87983739,4.65967478,7.53951216",3,phi_growing_2,6.764552708133e+01,0.000000000000e+00,1.653557280577e+01,1.232595164408e-32,0.000000000000e+00,8.267786402884e+00
S00077,"2,3,4",1,baryon,closure_corrected,phi_decaying,winding_parity,"0.80901699,0.50000000,0.30901699","0.00000000,0.52359878,0.00000000","2.87983739,4.65967478,7.53951216",3,structural_k,4.008356972379e+04,3.733074239188e-03,1.653557280577e+01,4.186706282427e-03,0.000000000000e+00,8.272775489008e+00
S00077,"2,3,4",1,baryon,closure_corrected,phi_decaying,winding_parity,"0.80901699,0.50000000,0.30901699","0.00000000,0.52359878,0.00000000","2.87983739,4.65967478,7.53951216",3,optimal_k,4.941823254116e+04,3.733074239188e-03,1.653557280577e+01,4.186706282427e-03,0.000000000000e+00,8.272775489008e+00
S00077,"2,3,4",1,baryon,closure_corrected,phi_decaying,winding_parity,"0.80901699,0.50000000,0.30901699","0.00000000,0.52359878,0.00000000","2.87983739,4.65967478,7.53951216",3,phi_growing_2,6.764552708133e+01,3.733074239188e-03,1.653557280577e+01,4.186706282427e-03,0.000000000000e+00,8.272775489008e+00
S00078,"2,3,4",1,baryon,closure_corrected,closure_weight,exact_closure,"0.91050775,0.37514982,0.17389151","0.00000000,0.00000000,0.00000000","2.87983739,4.65967478,7.53951216",3,structural_k,1.404711916057e+04,0.000000000000e+00,8.102109073829e-01,1.232595164408e-32,0.000000000000e+00,4.051054536914e-01
S00078,"2,3,4",1,baryon,closure_corrected,closure_weight,exact_closure,"0.91050775,0.37514982,0.17389151","0.00000000,0.00000000,0.00000000","2.87983739,4.65967478,7.53951216",3,optimal_k,1.721600184200e+04,0.000000000000e+00,8.102109073829e-01,1.232595164408e-32,0.000000000000e+00,4.051054536914e-01
S00078,"2,3,4",1,baryon,closure_corrected,closure_weight,exact_closure,"0.91050775,0.37514982,0.17389151","0.00000000,0.00000000,0.00000000","2.87983739,4.65967478,7.53951216",3,phi_growing_2,3.884183211135e+01,0.000000000000e+00,8.102109073829e-01,1.232595164408e-32,0.000000000000e+00,4.051054536914e-01
S00079,"2,3,4",1,baryon,closure_corrected,closure_weight,torsional_offset,"0.91050775,0.37514982,0.17389151","0.00000000,0.00000000,0.00000000","2.87983739,4.65967478,7.53951216",3,structural_k,1.404711916057e+04,0.000000000000e+00,8.102109073829e-01,1.232595164408e-32,0.000000000000e+00,4.051054536914e-01
S00079,"2,3,4",1,baryon,closure_corrected,closure_weight,torsional_offset,"0.91050775,0.37514982,0.17389151","0.00000000,0.00000000,0.00000000","2.87983739,4.65967478,7.53951216",3,optimal_k,1.721600184200e+04,0.000000000000e+00,8.102109073829e-01,1.232595164408e-32,0.000000000000e+00,4.051054536914e-01
S00079,"2,3,4",1,baryon,closure_corrected,closure_weight,torsional_offset,"0.91050775,0.37514982,0.17389151","0.00000000,0.00000000,0.00000000","2.87983739,4.65967478,7.53951216",3,phi_growing_2,3.884183211135e+01,0.000000000000e+00,8.102109073829e-01,1.232595164408e-32,0.000000000000e+00,4.051054536914e-01
S00080,"2,3,4",1,baryon,closure_corrected,closure_weight,winding_parity,"0.91050775,0.37514982,0.17389151","0.00000000,0.52359878,0.00000000","2.87983739,4.65967478,7.53951216",3,structural_k,1.404711916057e+04,2.101532462262e-03,8.102109073829e-01,9.837498763303e-04,0.000000000000e+00,4.075021111166e-01
S00080,"2,3,4",1,baryon,closure_corrected,closure_weight,winding_parity,"0.91050775,0.37514982,0.17389151","0.00000000,0.52359878,0.00000000","2.87983739,4.65967478,7.53951216",3,optimal_k,1.721600184200e+04,2.101532462262e-03,8.102109073829e-01,9.837498763303e-04,0.000000000000e+00,4.075021111166e-01
S00080,"2,3,4",1,baryon,closure_corrected,closure_weight,winding_parity,"0.91050775,0.37514982,0.17389151","0.00000000,0.52359878,0.00000000","2.87983739,4.65967478,7.53951216",3,phi_growing_2,3.884183211135e+01,2.101532462262e-03,8.102109073829e-01,9.837498763303e-04,0.000000000000e+00,4.075021111166e-01
S00297,"2,3,4",1,baryon_neutral,linear,uniform,exact_closure,"0.33333333,0.33333333,0.33333333","0.00000000,0.00000000,0.00000000","2.00000000,3.00000000,4.00000000",3,structural_k,2.325021112069e+04,0.000000000000e+00,9.433722727066e+00,0.000000000000e+00,0.000000000000e+00,4.716861363533e+00
S00297,"2,3,4",1,baryon_neutral,linear,uniform,exact_closure,"0.33333333,0.33333333,0.33333333","0.00000000,0.00000000,0.00000000","2.00000000,3.00000000,4.00000000",3,optimal_k,2.876349129916e+04,0.000000000000e+00,9.433722727066e+00,0.000000000000e+00,0.000000000000e+00,4.716861363533e+00
S00297,"2,3,4",1,baryon_neutral,linear,uniform,exact_closure,"0.33333333,0.33333333,0.33333333","0.00000000,0.00000000,0.00000000","2.00000000,3.00000000,4.00000000",3,phi_growing_2,2.838398551204e+01,0.000000000000e+00,9.433722727066e+00,0.000000000000e+00,0.000000000000e+00,4.716861363533e+00
S00298,"2,3,4",1,baryon_neutral,linear,uniform,torsional_offset,"0.33333333,0.33333333,0.33333333","0.02000000,0.03000000,0.04000000","2.00000000,3.00000000,4.00000000",3,structural_k,2.325021112069e+04,1.584024689080e-05,9.433722727066e+00,5.957948213552e-04,0.000000000000e+00,4.717055942226e+00
S00298,"2,3,4",1,baryon_neutral,linear,uniform,torsional_offset,"0.33333333,0.33333333,0.33333333","0.02000000,0.03000000,0.04000000","2.00000000,3.00000000,4.00000000",3,optimal_k,2.876349129916e+04,1.584024689080e-05,9.433722727066e+00,5.957948213552e-04,0.000000000000e+00,4.717055942226e+00
S00298,"2,3,4",1,baryon_neutral,linear,uniform,torsional_offset,"0.33333333,0.33333333,0.33333333","0.02000000,0.03000000,0.04000000","2.00000000,3.00000000,4.00000000",3,phi_growing_2,2.838398551204e+01,1.584024689080e-05,9.433722727066e+00,5.957948213552e-04,0.000000000000e+00,4.717055942226e+00
S00299,"2,3,4",1,baryon_neutral,linear,uniform,winding_parity,"0.33333333,0.33333333,0.33333333","0.00000000,0.52359878,0.00000000","2.00000000,3.00000000,4.00000000",3,structural_k,2.325021112069e+04,1.659144073123e-03,9.433722727066e+00,1.674682480205e-02,0.000000000000e+00,4.723544555047e+00
S00299,"2,3,4",1,baryon_neutral,linear,uniform,winding_parity,"0.33333333,0.33333333,0.33333333","0.00000000,0.52359878,0.00000000","2.00000000,3.00000000,4.00000000",3,optimal_k,2.876349129916e+04,1.659144073123e-03,9.433722727066e+00,1.674682480205e-02,0.000000000000e+00,4.723544555047e+00
S00299,"2,3,4",1,baryon_neutral,linear,uniform,winding_parity,"0.33333333,0.33333333,0.33333333","0.00000000,0.52359878,0.00000000","2.00000000,3.00000000,4.00000000",3,phi_growing_2,2.838398551204e+01,1.659144073123e-03,9.433722727066e+00,1.674682480205e-02,0.000000000000e+00,4.723544555047e+00
S00300,"2,3,4",1,baryon_neutral,linear,phi_decaying,exact_closure,"0.80901699,0.50000000,0.30901699","0.00000000,0.00000000,0.00000000","2.00000000,3.00000000,4.00000000",3,structural_k,2.177406305651e+04,0.000000000000e+00,2.990711847980e+00,1.232595164408e-32,0.000000000000e+00,1.495355923990e+00
S00300,"2,3,4",1,baryon_neutral,linear,phi_decaying,exact_closure,"0.80901699,0.50000000,0.30901699","0.00000000,0.00000000,0.00000000","2.00000000,3.00000000,4.00000000",3,optimal_k,2.681136641726e+04,0.000000000000e+00,2.990711847980e+00,1.232595164408e-32,0.000000000000e+00,1.495355923990e+00
S00300,"2,3,4",1,baryon_neutral,linear,phi_decaying,exact_closure,"0.80901699,0.50000000,0.30901699","0.00000000,0.00000000,0.00000000","2.00000000,3.00000000,4.00000000",3,phi_growing_2,4.037461119236e+01,0.000000000000e+00,2.990711847980e+00,1.232595164408e-32,0.000000000000e+00,1.495355923990e+00
S00301,"2,3,4",1,baryon_neutral,linear,phi_decaying,torsional_offset,"0.80901699,0.50000000,0.30901699","0.02000000,0.03000000,0.04000000","2.00000000,3.00000000,4.00000000",3,structural_k,2.177406305651e+04,5.398502117610e-05,2.990711847980e+00,4.671737537705e-04,0.000000000000e+00,1.495550061137e+00
S00301,"2,3,4",1,baryon_neutral,linear,phi_decaying,torsional_offset,"0.80901699,0.50000000,0.30901699","0.02000000,0.03000000,0.04000000","2.00000000,3.00000000,4.00000000",3,optimal_k,2.681136641726e+04,5.398502117610e-05,2.990711847980e+00,4.671737537705e-04,0.000000000000e+00,1.495550061137e+00
S00301,"2,3,4",1,baryon_neutral,linear,phi_decaying,torsional_offset,"0.80901699,0.50000000,0.30901699","0.02000000,0.03000000,0.04000000","2.00000000,3.00000000,4.00000000",3,phi_growing_2,4.037461119236e+01,5.398502117610e-05,2.990711847980e+00,4.671737537705e-04,0.000000000000e+00,1.495550061137e+00
S00302,"2,3,4",1,baryon_neutral,linear,phi_decaying,winding_parity,"0.80901699,0.50000000,0.30901699","0.00000000,0.52359878,0.00000000","2.00000000,3.00000000,4.00000000",3,structural_k,2.177406305651e+04,3.733074239188e-03,2.990711847980e+00,4.186706282427e-03,0.000000000000e+00,1.500345010114e+00
S00302,"2,3,4",1,baryon_neutral,linear,phi_decaying,winding_parity,"0.80901699,0.50000000,0.30901699","0.00000000,0.52359878,0.00000000","2.00000000,3.00000000,4.00000000",3,optimal_k,2.681136641726e+04,3.733074239188e-03,2.990711847980e+00,4.186706282427e-03,0.000000000000e+00,1.500345010114e+00
S00302,"2,3,4",1,baryon_neutral,linear,phi_decaying,winding_parity,"0.80901699,0.50000000,0.30901699","0.00000000,0.52359878,0.00000000","2.00000000,3.00000000,4.00000000",3,phi_growing_2,4.037461119236e+01,3.733074239188e-03,2.990711847980e+00,4.186706282427e-03,0.000000000000e+00,1.500345010114e+00
S00303,"2,3,4",1,baryon_neutral,linear,closure_weight,exact_closure,"0.91050775,0.37514982,0.17389151","0.00000000,0.00000000,0.00000000","2.00000000,3.00000000,4.00000000",3,structural_k,7.787102171561e+03,0.000000000000e+00,3.550580616569e-15,1.232595164408e-32,0.000000000000e+00,1.775290308284e-15
S00303,"2,3,4",1,baryon_neutral,linear,closure_weight,exact_closure,"0.91050775,0.37514982,0.17389151","0.00000000,0.00000000,0.00000000","2.00000000,3.00000000,4.00000000",3,optimal_k,9.521630260855e+03,0.000000000000e+00,3.550580616569e-15,1.232595164408e-32,0.000000000000e+00,1.775290308284e-15
S00303,"2,3,4",1,baryon_neutral,linear,closure_weight,exact_closure,"0.91050775,0.37514982,0.17389151","0.00000000,0.00000000,0.00000000","2.00000000,3.00000000,4.00000000",3,phi_growing_2,2.462294260338e+01,0.000000000000e+00,3.550580616569e-15,1.232595164408e-32,0.000000000000e+00,1.775290308284e-15
S00385,"2,3,4,5",1,baryon_neutral,linear,closure_weight,torsional_offset,"0.90716106,0.37377091,0.17325235,0.08566067","0.02000000,0.03000000,0.04000000,0.05000000","2.00000000,3.00000000,4.00000000,5.00000000",4,structural_k,3.495893591895e+04,5.620228317873e-05,3.686795977932e-15,4.292580129489e-04,0.000000000000e+00,1.849796870652e-04
S00385,"2,3,4,5",1,baryon_neutral,linear,closure_weight,torsional_offset,"0.90716106,0.37377091,0.17325235,0.08566067","0.02000000,0.03000000,0.04000000,0.05000000","2.00000000,3.00000000,4.00000000,5.00000000",4,optimal_k,4.509924279181e+04,5.620228317873e-05,3.686795977932e-15,4.292580129489e-04,0.000000000000e+00,1.849796870652e-04
S00385,"2,3,4,5",1,baryon_neutral,linear,closure_weight,torsional_offset,"0.90716106,0.37377091,0.17325235,0.08566067","0.02000000,0.03000000,0.04000000,0.05000000","2.00000000,3.00000000,4.00000000,5.00000000",4,phi_growing_2,2.895468392029e+01,5.620228317873e-05,3.686795977932e-15,4.292580129489e-04,0.000000000000e+00,1.849796870652e-04
S00305,"2,3,4",1,baryon_neutral,linear,closure_weight,winding_parity,"0.91050775,0.37514982,0.17389151","0.00000000,0.52359878,0.00000000","2.00000000,3.00000000,4.00000000",3,structural_k,7.787102171561e+03,2.101532462262e-03,3.550580616569e-15,9.837498763303e-04,0.000000000000e+00,2.396657425163e-03
S00305,"2,3,4",1,baryon_neutral,linear,closure_weight,winding_parity,"0.91050775,0.37514982,0.17389151","0.00000000,0.52359878,0.00000000","2.00000000,3.00000000,4.00000000",3,optimal_k,9.521630260855e+03,2.101532462262e-03,3.550580616569e-15,9.837498763303e-04,0.000000000000e+00,2.396657425163e-03
S00305,"2,3,4",1,baryon_neutral,linear,closure_weight,winding_parity,"0.91050775,0.37514982,0.17389151","0.00000000,0.52359878,0.00000000","2.00000000,3.00000000,4.00000000",3,phi_growing_2,2.462294260338e+01,2.101532462262e-03,3.550580616569e-15,9.837498763303e-04,0.000000000000e+00,2.396657425163e-03
S00306,"2,3,4",1,baryon_neutral,phi_scaled,uniform,exact_closure,"0.33333333,0.33333333,0.33333333","0.00000000,0.00000000,0.00000000","2.61803399,4.23606798,6.85410197",3,structural_k,3.948523245106e+04,0.000000000000e+00,3.180216180692e+01,0.000000000000e+00,0.000000000000e+00,1.590108090346e+01
